orig_url,clean_url,status,original_post_text
https://www.factcrescendo.com/video-of-police-questioning-people-taking-out-rally-with-swords-in-assam/,https://www.factcrescendo.com/video-of-police-questioning-people-taking-out-rally-with-swords-in-assam/,200,पुलिस प्रशासन जब चाहेगा गुंडागर्दी 1 दिन में खत्म कर सकती हैं .. ऐसे पुलिस ऑफिसर को हम सेलूट करते हैं जो दंगा नियंत्रण करने के लिए मेहनत करते हैं और दंगे फसाद नहीं होने देते 🌹🙏🌹 विडियो आसाम कि बतायी जा रही है… pic.twitter.com/JJiYx8SEJ8
https://www.factcrescendo.com/an-old-photo-of-ias-keeping-his-shoe-on-a-hospital-bed-is-shared-as-a-recent-incident/,https://www.factcrescendo.com/an-old-photo-of-ias-keeping-his-shoe-on-a-hospital-bed-is-shared-as-a-recent-incident/,200,गनीमत है कि अभी ट्रेनी हैं वरना जूता मरीज के सिर पर भी रख सकते थे साहब जी।😡😡 https://t.co/MRElTqxw6Y pic.twitter.com/SYSYuNXYaM ||| The picture of Jagdish Sonkar SDM in Chattisgarh inspecting CHC is shocking and it's unacceptable
https://www.factcrescendo.com/video-od-children-being-given-arms-training-in-afghanistan-viral-as-from-india/,https://www.factcrescendo.com/video-od-children-being-given-arms-training-in-afghanistan-viral-as-from-india/,200,
https://www.factcrescendo.com/old-news-of-world-bank-removing-indias-developing-country-tag-viral-as-recent/amp/,https://www.factcrescendo.com/old-news-of-world-bank-removing-indias-developing-country-tag-viral-as-recent/,200,
https://www.factcrescendo.com/old-image-of-yogi-adityanath-drinking-water-from-handpump-viral-as-recent/amp/,https://www.factcrescendo.com/old-image-of-yogi-adityanath-drinking-water-from-handpump-viral-as-recent/,200,"बिस्लरी की बोतल मंगाकर प्यास बुझाते मुख्यमंत्री बहुत देखे होंगे, पर ऐसा मुख्यमंत्री नही देखा होगा, जो अपनी प्यास बुझाने के लिए हैंडपंप तक पहुँच जाए ❣️ pic.twitter.com/vim36Y2ePV"
https://www.factcrescendo.com/scripted-video-showing-love-jihad-viral-on-the-internet/,https://www.factcrescendo.com/scripted-video-showing-love-jihad-viral-on-the-internet/,503,
https://www.factcrescendo.com/old-video-from-phagwara-linked-to-recent-hindu-new-year-violence/,https://www.factcrescendo.com/old-video-from-phagwara-linked-to-recent-hindu-new-year-violence/,503,
https://www.factcrescendo.com/old-news-of-worlds-smallest-satellite-designed-by-tamil-nadu-students-revived-again/,https://www.factcrescendo.com/old-news-of-worlds-smallest-satellite-designed-by-tamil-nadu-students-revived-again/,503,
https://www.factcrescendo.com/false-news-about-yogi-scolding-a-brahmin-on-stage-is-going-viral-on-the-internet/,https://www.factcrescendo.com/false-news-about-yogi-scolding-a-brahmin-on-stage-is-going-viral-on-the-internet/,503,
https://www.factcrescendo.com/clipped-video-of-akhilesh-yadav-not-accepting-buddha-idol-falsely-shared/amp/,https://www.factcrescendo.com/clipped-video-of-akhilesh-yadav-not-accepting-buddha-idol-falsely-shared/,503,
https://www.factcrescendo.com/swami-prasad-maurya-was-not-beaten-by-people-in-malihabad/,https://www.factcrescendo.com/swami-prasad-maurya-was-not-beaten-by-people-in-malihabad/,503,
https://www.factcrescendo.com/old-video-of-akhilesh-yadavs-visit-to-london-falsely-linked-to-up-elections/,https://www.factcrescendo.com/old-video-of-akhilesh-yadavs-visit-to-london-falsely-linked-to-up-elections/,503,
https://www.factcrescendo.com/old-video-of-mayawati-suggesting-people-to-cast-their-vote-to-bjp-and-not-muslims/,https://www.factcrescendo.com/old-video-of-mayawati-suggesting-people-to-cast-their-vote-to-bjp-and-not-muslims/,503,
https://www.factcrescendo.com/clipped-video-of-yogi-adityanath-saying-akhilesh-yadav-can-do-anything-viral/,https://www.factcrescendo.com/clipped-video-of-yogi-adityanath-saying-akhilesh-yadav-can-do-anything-viral/,503,
https://www.factcrescendo.com/video-of-people-beating-sp-leader-vipin-manothiya-valmiki-being-falsely-shared/,https://www.factcrescendo.com/video-of-people-beating-sp-leader-vipin-manothiya-valmiki-being-falsely-shared/,503,
https://www.factcrescendo.com/pm-modis-statement-on-congress-shared-as-modi-admitting-his-divide-and-loot-policy/,https://www.factcrescendo.com/pm-modis-statement-on-congress-shared-as-modi-admitting-his-divide-and-loot-policy/,503,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-stating-that-demonetisation-is-beneficial/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-stating-that-demonetisation-is-beneficial/,503,
https://www.factcrescendo.com/old-video-of-navjot-singh-sidhu-criticizing-rahul-gandhi-revived-after-cm-candidate-announcement/amp/,https://www.factcrescendo.com/old-video-of-navjot-singh-sidhu-criticizing-rahul-gandhi-revived-after-cm-candidate-announcement/,503,
https://www.factcrescendo.com/old-video-of-bjp-mla-jai-mangal-kanojia-clashing-with-public-revived-with-misleading-claim/,https://www.factcrescendo.com/old-video-of-bjp-mla-jai-mangal-kanojia-clashing-with-public-revived-with-misleading-claim/,200,
https://www.factcrescendo.com/bsp-chief-mayawati-said-we-will-vote-bjp-to-defeat-samajwadi-party/,https://www.factcrescendo.com/bsp-chief-mayawati-said-we-will-vote-bjp-to-defeat-samajwadi-party/,200,सुश्री मायावती ने सपा प्रत्याशी को हराने के लिए दलितों से भाजपा को वोट देने के लिए किया ऐलान! #सपाई_गुंडा_नहीं_चलेगा @bjp4kanpurzone pic.twitter.com/pBcP1mv1XW
https://www.factcrescendo.com/ravi-kishan-saying-it-will-be-an-insult-if-yogi-adityanath-campaigns-in-gorakhpur/amp/,https://www.factcrescendo.com/ravi-kishan-saying-it-will-be-an-insult-if-yogi-adityanath-campaigns-in-gorakhpur/,200,"'हम महाराज जी से बोले -केवल पर्चा भरकर चले जायें, यहां प्रचार मत करना बड़ी बेइज्जती होगी' 'उत्तरप्रदेश के इतिहास में महाराज जी की सबसे बड़ी जीत होगी' : BJP सांसद रवि किशन #UPElection2022 pic.twitter.com/wpbxKdX9Z6"
https://www.factcrescendo.com/old-video-of-bjp-mla-beaten-by-localities-in-up-viral-as-recent/,https://www.factcrescendo.com/old-video-of-bjp-mla-beaten-by-localities-in-up-viral-as-recent/,200,दे दना दन🤣🤣🤣 यूपी में भाजपा विधायकों का हो रहा है जमकर स्वागत। विधायक जी अपने निर्वाचन क्षेत्र में 5 साल बाद गए तो गांव वालों ने किया उनका जमकर स्वागत। 😂😂😂 @yadavakhilesh @shailendraydv12 @OfficeABCD @DineshKumarLive pic.twitter.com/pY50UuVaqz
https://www.factcrescendo.com/abp-video-talking-about-sps-good-work-in-up-is-not-fully-shown/amp/,https://www.factcrescendo.com/abp-video-talking-about-sps-good-work-in-up-is-not-fully-shown/,200,
https://www.factcrescendo.com/old-video-of-evm-tampering-in-mp-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-evm-tampering-in-mp-viral-as-recent/,200,लो जी कर दिया बीजेपी ने खेला वोटिंग मशीन द्वारा बीजेपी की ही पर्ची निकलने पर हुआ बबाल अब छल करके जीतना चाहती है बीजेपी सरकार #Election2022 #kismat #faruk #vgaurv pic.twitter.com/hjCM7ANpLY
https://www.factcrescendo.com/akhilesh-yadav-did-not-say-uttar-pradesh-needs-yogi-sarkar-to-prosper/amp/,https://www.factcrescendo.com/akhilesh-yadav-did-not-say-uttar-pradesh-needs-yogi-sarkar-to-prosper/,200,
https://www.factcrescendo.com/old-video-of-rajasthan-gov-providing-rs-2-lakh-to-farmers-viral-as-recent/,https://www.factcrescendo.com/old-video-of-rajasthan-gov-providing-rs-2-lakh-to-farmers-viral-as-recent/,200,
https://www.factcrescendo.com/old-video-of-police-lathi-charging-on-women-in-lucknow-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-police-lathi-charging-on-women-in-lucknow-viral-as-recent/,200,"UP के मुख्यमंत्री योगी जी कहते है, कि प्रदेश में इतनी नौकरियां है, कि योग्य उम्मीदवार नही मिलते, वहीं दूसरी ओर आज लखनऊ में जब योग्य बी एड अभ्यर्थी नौकरियां मांगते है सरकार की तानाशाही इतनी शर्मनाक है कि वे गर्भवती महिलाओं का भी ख्याल नही करते उनके पेट मे लाठी मारते हैं। pic.twitter.com/PPGXFnev23"
https://www.factcrescendo.com/clipped-video-of-kanhaiya-kumar-talking-about-corona-viral-with-a-false-claim/amp/,https://www.factcrescendo.com/clipped-video-of-kanhaiya-kumar-talking-about-corona-viral-with-a-false-claim/,200,प्रचंड मूर्ख ..कह रहे हैं कन्हैया कुमार जी https://t.co/YhLL79LbrB pic.twitter.com/RnKPMDGfZl
https://www.factcrescendo.com/old-video-of-pm-modi-announcing-janata-curfew-viral-as-recent/,https://www.factcrescendo.com/old-video-of-pm-modi-announcing-janata-curfew-viral-as-recent/,200,
https://www.factcrescendo.com/deepika-padukone-did-not-cry-after-the-boycott-pathan-trends-on-social-media/,https://www.factcrescendo.com/deepika-padukone-did-not-cry-after-the-boycott-pathan-trends-on-social-media/,200,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-saying-that-hindi-wont-be-useful-out-of-india/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-saying-that-hindi-wont-be-useful-out-of-india/,200,
https://www.factcrescendo.com/clipped-video-of-shah-rukh-khan-saying-when-pakistan-wins-he-thinks-his-father-has-won/amp/,https://www.factcrescendo.com/clipped-video-of-shah-rukh-khan-saying-when-pakistan-wins-he-thinks-his-father-has-won/,200,
https://www.factcrescendo.com/clipped-video-of-pm-modi-eknath-shinde-at-vande-bharat-inauguration-falsely-shared/,https://www.factcrescendo.com/clipped-video-of-pm-modi-eknath-shinde-at-vande-bharat-inauguration-falsely-shared/,200,
https://www.factcrescendo.com/104-blood-on-call-helpline-number-is-not-for-the-entire-country/,https://www.factcrescendo.com/104-blood-on-call-helpline-number-is-not-for-the-entire-country/,200,
https://www.factcrescendo.com/clipped-video-of-akbaruddin-owaisi-claiming-to-swipe-out-congress-with-pm-modi-falsely-shared/amp/,https://www.factcrescendo.com/clipped-video-of-akbaruddin-owaisi-claiming-to-swipe-out-congress-with-pm-modi-falsely-shared/,200,"यह रहा सबसे बड़ा सबूत ! संतरों की B टीम का , जनाजा उठाएंगे मोडी जी के साथ मिलकर कांग्रेस का?? pic.twitter.com/qQHqIuNeFe"
https://www.factcrescendo.com/video-of-rahul-gandhi-speaking-even-while-mic-was-off-shared-with-a-false-claim/amp/,https://www.factcrescendo.com/video-of-rahul-gandhi-speaking-even-while-mic-was-off-shared-with-a-false-claim/,200,कांग्रेसी 🥄🍴चो कि.धैर्य की परीक्षा लेते हुए। माइक बंद है राहुल गांधी को फर्क नहीं पड़ता। नमस्ते बस इतना ही कहना था🙏 #राहुल_गांधी_जिंदाबाद #राहुल_के_फॉलोअर्स_जिंदाबाद pic.twitter.com/t9Xot5JaRx
https://www.factcrescendo.com/old-video-of-pooja-tomar-winning-the-medal-viral-as-recent/,https://www.factcrescendo.com/old-video-of-pooja-tomar-winning-the-medal-viral-as-recent/,200,भारत की बेटी मिक्सड मार्शल आर्ट खिलाड़ी पूजा तोमर ने दुबई में हुई मैट्रिक्स फाइट नाइट प्रतियोगिता में अमेरिका की खिलाड़ी बी गुएन को हराकर गोल्ड बेल्ट पर कब्जा करते हुए भारत का मान बढ़ाया और ये साबित कर दिया कि बेटी किसी से कम नहीं 🙏🇮🇳🚩🛕 बहुत बहुत बधाई एवं हार्दिक शुभकामनाएं🎉 pic.twitter.com/dKAXupDfRP
https://www.factcrescendo.com/old-video-of-gujarat-and-himachal-pradesh-election-result-shared-as-recent/,https://www.factcrescendo.com/old-video-of-gujarat-and-himachal-pradesh-election-result-shared-as-recent/,200,
https://www.factcrescendo.com/clipped-video-shared-to-claim-rahul-gandhi-said-i-want-power-and-a-seat-instead-of-truth/,https://www.factcrescendo.com/clipped-video-shared-to-claim-rahul-gandhi-said-i-want-power-and-a-seat-instead-of-truth/,200,
https://www.factcrescendo.com/old-video-of-gujarat-and-himachal-pradesh-election-results-viral-as-recent/,https://www.factcrescendo.com/old-video-of-gujarat-and-himachal-pradesh-election-results-viral-as-recent/,503,
https://www.factcrescendo.com/old-photo-of-pm-modi-and-indian-air-force-marshal-arjan-singh-viral-with-as-recent/,https://www.factcrescendo.com/old-photo-of-pm-modi-and-indian-air-force-marshal-arjan-singh-viral-with-as-recent/,503,
https://www.factcrescendo.com/video-clip-of-the-kerala-story-film-teaser-viral-with-a-false-claim/,https://www.factcrescendo.com/video-clip-of-the-kerala-story-film-teaser-viral-with-a-false-claim/,503,
https://www.factcrescendo.com/clipped-video-of-ashok-gehlot-saying-that-people-in-rajasthan-are-suffering/,https://www.factcrescendo.com/clipped-video-of-ashok-gehlot-saying-that-people-in-rajasthan-are-suffering/,503,
https://www.factcrescendo.com/old-photos-passed-off-as-low-pollution-level-in-delhi-during-diwali-2022/,https://www.factcrescendo.com/old-photos-passed-off-as-low-pollution-level-in-delhi-during-diwali-2022/,503,
https://www.factcrescendo.com/video-of-people-in-italy-bursting-crackers-on-new-year-passed-off-as-delhis/amp/,https://www.factcrescendo.com/video-of-people-in-italy-bursting-crackers-on-new-year-passed-off-as-delhis/,503,
https://www.factcrescendo.com/2016-video-of-a-football-fan-linked-to-a-recent-india-pakistan-cricket-match-in-the-t20-world-cup/amp/,https://www.factcrescendo.com/2016-video-of-a-football-fan-linked-to-a-recent-india-pakistan-cricket-match-in-the-t20-world-cup/,503,
https://www.factcrescendo.com/clipped-video-of-jp-nadda-claiming-that-he-lied-about-existence-of-bjp-in-1951-52/amp/,https://www.factcrescendo.com/clipped-video-of-jp-nadda-claiming-that-he-lied-about-existence-of-bjp-in-1951-52/,503,
https://www.factcrescendo.com/hardik-patel-called-pm-modi-as-feku-in-2016-before-he-joined-bjp/,https://www.factcrescendo.com/hardik-patel-called-pm-modi-as-feku-in-2016-before-he-joined-bjp/,503,
https://www.factcrescendo.com/clashes-between-two-groups-during-durga-visarjan-in-bilaspur-viral-with-a-communal-claim/amp/,https://www.factcrescendo.com/clashes-between-two-groups-during-durga-visarjan-in-bilaspur-viral-with-a-communal-claim/,503,
https://www.factcrescendo.com/clipped-video-of-arvind-kejriwal-misstating-lord-krishnas-name-instead-of-arjuns-viral/amp/,https://www.factcrescendo.com/clipped-video-of-arvind-kejriwal-misstating-lord-krishnas-name-instead-of-arjuns-viral/,503,
https://www.factcrescendo.com/false-news-about-yogi-adityanath-didnt-bow-down-to-mahatma-gandhis-statue-viral/,https://www.factcrescendo.com/false-news-about-yogi-adityanath-didnt-bow-down-to-mahatma-gandhis-statue-viral/,503,
https://www.factcrescendo.com/old-video-of-farooq-abdullah-singing-bhajan-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-farooq-abdullah-singing-bhajan-viral-as-recent/,503,
https://www.factcrescendo.com/scripted-video-of-a-school-hm-throwing-a-reporter-out-of-the-class-viral-on-the-internet/,https://www.factcrescendo.com/scripted-video-of-a-school-hm-throwing-a-reporter-out-of-the-class-viral-on-the-internet/,503,
https://www.factcrescendo.com/anupriya-patel-is-not-supporting-bharat-jodo-yatra/amp/,https://www.factcrescendo.com/anupriya-patel-is-not-supporting-bharat-jodo-yatra/,200,
https://www.factcrescendo.com/video-claiming-rahul-gandhi-refused-to-perform-arti-falsely-shared/,https://www.factcrescendo.com/video-claiming-rahul-gandhi-refused-to-perform-arti-falsely-shared/,200,
https://www.factcrescendo.com/scripted-video-of-a-school-girl-being-kidnapped-viral-as-real/amp/,https://www.factcrescendo.com/scripted-video-of-a-school-girl-being-kidnapped-viral-as-real/,200,यह वीडियो बहुत महत्वपूर्ण है ! आप इसे ज्यादा से ज्यादा RT करिये आपकी एक कोशिश से बच्चो की ज़िन्दगी बच जाएगी 🙏 परिवार के बच्चों को बताओ और सभी को सावधान करो! इन लड़को की सूझबूझ से यह बच्ची बच गई! स्कूटी बाले दोनो सगे भाई जेल में है बच्चे चुराकर 20 हजार में बेचते थे !वीडियो आधी है pic.twitter.com/RcWX1J37UC
https://www.factcrescendo.com/clipped-video-of-bjp-workers-talking-about-aap-viral-with-a-false-claim/,https://www.factcrescendo.com/clipped-video-of-bjp-workers-talking-about-aap-viral-with-a-false-claim/,200,
https://www.factcrescendo.com/scripted-video-of-school-teachers-confronting-a-reporter-viral-on-the-internet/amp/,https://www.factcrescendo.com/scripted-video-of-school-teachers-confronting-a-reporter-viral-on-the-internet/,200,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-shared-to-falsely-claim-that-he-made-an-anti-hindu-statement/amp/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-shared-to-falsely-claim-that-he-made-an-anti-hindu-statement/,200,"हमें एक बार फिर इन"" हिन्दू ""और ""हिन्दुत्व वादियों"" को बाहर निकालना है — राहुल गांधी! PM तो तू सात जन्म मैं भी नहीं बन पायेगा लेकिन हिन्दुओं से यही नफरत तुझे एक दिन इटली जरूर पहुंचा देगी पप्पू ! pic.twitter.com/HQlCZANaSE"
https://www.factcrescendo.com/scripted-video-of-a-maulvi-touching-a-woman-inappropriately-viral-as-real-incident/,https://www.factcrescendo.com/scripted-video-of-a-maulvi-touching-a-woman-inappropriately-viral-as-real-incident/,200,"जो हिन्दू औरते कब्र मज़ार पीर दरगाह पर जाकर इन मौलवी मौलाना से फरियाद करती है उनके साथ कब्र मज़ार दरगाह के मौलवी,  मौलाना देखिये क्या करते है डोंगी पाखंडी, इसने तो पूरी तैयारी कर रखी थी, लेकिन समय रहते बचा लिया गया इस महिला को pic.twitter.com/YIpifM9MRU"
https://www.factcrescendo.com/old-video-of-congress-freedom-march-in-bangalore-linked-to-bharat-jodo-yatra/,https://www.factcrescendo.com/old-video-of-congress-freedom-march-in-bangalore-linked-to-bharat-jodo-yatra/,200,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-during-book-release-viral-with-a-false-claim/amp/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-during-book-release-viral-with-a-false-claim/,503,
https://www.factcrescendo.com/clipped-video-of-ashok-gehlot-drinking-holy-water-with-his-mask-on-viral/,https://www.factcrescendo.com/clipped-video-of-ashok-gehlot-drinking-holy-water-with-his-mask-on-viral/,200,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-measuring-flour-in-litres-viral-on-the-internet/amp/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-measuring-flour-in-litres-viral-on-the-internet/,503,
https://www.factcrescendo.com/scripted-video-of-a-man-marrying-his-daughter-in-law-viral-on-the-internet/,https://www.factcrescendo.com/scripted-video-of-a-man-marrying-his-daughter-in-law-viral-on-the-internet/,200,
https://www.factcrescendo.com/video-of-bharat-mata-offering-namaz-in-lucknow-school-is-clipped/amp/,https://www.factcrescendo.com/video-of-bharat-mata-offering-namaz-in-lucknow-school-is-clipped/,503,
https://www.factcrescendo.com/old-video-of-lalu-prasad-calling-nitish-kumar-ghatiya-and-scandalous-viral/,https://www.factcrescendo.com/old-video-of-lalu-prasad-calling-nitish-kumar-ghatiya-and-scandalous-viral/,200,
https://www.factcrescendo.com/clipped-video-of-amit-shah-speaking-about-cisf-viral-with-a-false-claim/amp/,https://www.factcrescendo.com/clipped-video-of-amit-shah-speaking-about-cisf-viral-with-a-false-claim/,503,
https://www.factcrescendo.com/scripted-video-showing-a-burqa-clad-woman-kidnapping-a-kid-viral/amp/,https://www.factcrescendo.com/scripted-video-showing-a-burqa-clad-woman-kidnapping-a-kid-viral/,503,
https://www.factcrescendo.com/video-of-people-chasing-a-buffalo-is-from-pakistan/amp/,https://www.factcrescendo.com/video-of-people-chasing-a-buffalo-is-from-pakistan/,503,
https://www.factcrescendo.com/old-video-of-miscreants-threatening-yati-narsinghanand-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-miscreants-threatening-yati-narsinghanand-viral-as-recent/,503,
https://www.factcrescendo.com/scripted-video-of-a-panipuri-seller-mixing-harpic-in-water-viral-on-the-internet/,https://www.factcrescendo.com/scripted-video-of-a-panipuri-seller-mixing-harpic-in-water-viral-on-the-internet/,503,
https://www.factcrescendo.com/scripted-video-showing-an-old-man-marrying-his-two-daughters-viral/,https://www.factcrescendo.com/scripted-video-showing-an-old-man-marrying-his-two-daughters-viral/,503,
https://www.factcrescendo.com/clipped-video-of-digvijay-singh-talking-about-cow-beef-viral-with-a-false-claim/amp/,https://www.factcrescendo.com/clipped-video-of-digvijay-singh-talking-about-cow-beef-viral-with-a-false-claim/,503,
https://www.factcrescendo.com/old-video-of-indians-protesting-in-london-against-pakistan-is-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-indians-protesting-in-london-against-pakistan-is-viral-as-recent/,200,
https://www.factcrescendo.com/old-video-of-people-protesting-for-human-rights-of-kashmiris-in-la-viral-as-recent/,https://www.factcrescendo.com/old-video-of-people-protesting-for-human-rights-of-kashmiris-in-la-viral-as-recent/,200,"#Thread 🚨- Post the #Taliban took control over #Afghanistan and it's capital #Kabul , @FactCrescendo has witnessed a rise in misinformation related to this event. Several unrelated images and videos are being shared online as footages of the country post the takeover."
https://www.factcrescendo.com/old-video-of-police-beating-a-don-in-gujarats-bhavnagar-viral-as-recent/amp/,https://www.factcrescendo.com/old-video-of-police-beating-a-don-in-gujarats-bhavnagar-viral-as-recent/,200,"गुजरात के नए मुख्यमंत्री भूपेन्द्र पटेल बनते ही, उनका रुझान आना शुरू हो गया है। भावनगर में पुलिस ने वहां के एक बड़े डॉन को गिरफ्तार करके बीच चौराहे पर पिटा .. pic.twitter.com/UZBTW7sb6z ||| #Thread 🚨- Post the #Taliban took control over #Afghanistan and it's capital #Kabul , @FactCrescendo has witnessed a rise in misinformation related to this event. Several unrelated images and videos are being shared online as footages of the country post the takeover."
https://www.factcrescendo.com/modi-did-not-say-that-he-is-a-thief/,https://www.factcrescendo.com/modi-did-not-say-that-he-is-a-thief/,200,
https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-suggesting-to-replace-indian-army-with-farmers/,https://www.factcrescendo.com/clipped-video-of-rahul-gandhi-suggesting-to-replace-indian-army-with-farmers/,200,
https://www.factcrescendo.com/clipped-video-of-arvind-kejriwals-statement-about-farm-bills/,https://www.factcrescendo.com/clipped-video-of-arvind-kejriwals-statement-about-farm-bills/,200,
https://www.factcrescendo.com/rahul-gandhis-clipped-video-on-farmers-loan-waiver-viral-on-internet/,https://www.factcrescendo.com/rahul-gandhis-clipped-video-on-farmers-loan-waiver-viral-on-internet/,200,
https://www.factcrescendo.com/old-video-of-farmers-throwing-tomatoes-during-lockdown-shared-as-recent/amp/,https://www.factcrescendo.com/old-video-of-farmers-throwing-tomatoes-during-lockdown-shared-as-recent/,200,
https://www.factcrescendo.com/video-of-farmers-protesting-in-india-day-parade-in-hicksville-viral-as-recent/,https://www.factcrescendo.com/video-of-farmers-protesting-in-india-day-parade-in-hicksville-viral-as-recent/,503,
https://www.factcrescendo.com/old-video-of-terrorists-playing-football-with-severed-heads-in-syria-passed-off-as-recent/amp/,https://www.factcrescendo.com/old-video-of-terrorists-playing-football-with-severed-heads-in-syria-passed-off-as-recent/,503,
https://www.factcrescendo.com/old-video-of-a-bjp-councillor-thrashing-a-cop-viral-in-the-name-of-anil-upadhyay/,https://www.factcrescendo.com/old-video-of-a-bjp-councillor-thrashing-a-cop-viral-in-the-name-of-anil-upadhyay/,503,
https://www.factcrescendo.com/bjp-bengal-shares-clipped-video-of-tmc-candidate-kaushani-mukherjee/,https://www.factcrescendo.com/bjp-bengal-shares-clipped-video-of-tmc-candidate-kaushani-mukherjee/,503,
https://www.factcrescendo.com/clipped-video-on-amit-shah-speaking-about-bjps-political-intention/amp/,https://www.factcrescendo.com/clipped-video-on-amit-shah-speaking-about-bjps-political-intention/,503,
https://www.factcrescendo.com/clipped-video-of-pm-modi-speaking-about-poor-people-viral-on-the-internet/,https://www.factcrescendo.com/clipped-video-of-pm-modi-speaking-about-poor-people-viral-on-the-internet/,503,
https://www.factcrescendo.com/priyanka-gandhis-clipped-video-linked-to-rahul-gandhi-viral-on-internet/amp/,https://www.factcrescendo.com/priyanka-gandhis-clipped-video-linked-to-rahul-gandhi-viral-on-internet/,503,
https://www.factcrescendo.com/in-this-incident-in-maharashtra-the-claim-of-the-accused-being-a-muslim-is-fake-there-is-no-communal-angle/amp/,https://www.factcrescendo.com/in-this-incident-in-maharashtra-the-claim-of-the-accused-being-a-muslim-is-fake-there-is-no-communal-angle/,503,
https://www.factcrescendo.com/claim-of-selling-popcorn-mixed-with-urine-is-false-old-incident-is-viral-with-fake-claim/amp/,https://www.factcrescendo.com/claim-of-selling-popcorn-mixed-with-urine-is-false-old-incident-is-viral-with-fake-claim/,503,
https://www.factcrescendo.com/jaffrabad-murder-video-does-not-show-muslims-killing-a-hindu-man/,https://www.factcrescendo.com/jaffrabad-murder-video-does-not-show-muslims-killing-a-hindu-man/,503,
https://www.factcrescendo.com/this-picture-of-women-carrying-sacks-is-from-islamabad-not-india/amp/,https://www.factcrescendo.com/this-picture-of-women-carrying-sacks-is-from-islamabad-not-india/,503,
https://www.factcrescendo.com/he-claim-of-pm-modi-ignoring-joe-biden-is-false-the-person-seen-in-the-video-is-a-staff-member/amp/,https://www.factcrescendo.com/he-claim-of-pm-modi-ignoring-joe-biden-is-false-the-person-seen-in-the-video-is-a-staff-member/,503,
https://www.factcrescendo.com/did-pm-modi-sit-down-before-the-national-anthem-was-over-during-oath-taking-ceremony-in-odisha-claim-is-fake/amp/,https://www.factcrescendo.com/did-pm-modi-sit-down-before-the-national-anthem-was-over-during-oath-taking-ceremony-in-odisha-claim-is-fake/,503,
https://www.factcrescendo.com/madhavi-lata-gave-this-statement-related-to-muslim-community-not-after-the-election-results-but-during-the-campaign/amp/,https://www.factcrescendo.com/madhavi-lata-gave-this-statement-related-to-muslim-community-not-after-the-election-results-but-during-the-campaign/,503,
https://www.factcrescendo.com/the-woman-being-escorted-by-digvijay-singhs-guards-had-not-come-to-ask-him-for-rs-8500-the-claim-is-fake/amp/,https://www.factcrescendo.com/the-woman-being-escorted-by-digvijay-singhs-guards-had-not-come-to-ask-him-for-rs-8500-the-claim-is-fake/,200,
https://www.factcrescendo.com/video-of-old-meeting-of-dk-shivakumar-and-chandrababu-naidu-goes-viral-linking-it-to-2024-lok-sabha-elections/amp/,https://www.factcrescendo.com/video-of-old-meeting-of-dk-shivakumar-and-chandrababu-naidu-goes-viral-linking-it-to-2024-lok-sabha-elections/,200,
https://www.factcrescendo.com/this-viral-video-of-a-girl-smoking-a-cigarette-inside-a-temple-is-scripted/amp/,https://www.factcrescendo.com/this-viral-video-of-a-girl-smoking-a-cigarette-inside-a-temple-is-scripted/,200,
https://www.factcrescendo.com/om-prakash-rajbhars-viral-statement-against-bjp-is-old/amp/,https://www.factcrescendo.com/om-prakash-rajbhars-viral-statement-against-bjp-is-old/,200,
https://www.factcrescendo.com/this-statement-of-chandrababu-naidu-about-pm-modi-is-from-5-years-ago/amp/,https://www.factcrescendo.com/this-statement-of-chandrababu-naidu-about-pm-modi-is-from-5-years-ago/,200,
https://www.factcrescendo.com/pm-did-not-refuse-to-accept-rose-during-greeting-incomplete-video-goes-viral/amp/,https://www.factcrescendo.com/pm-did-not-refuse-to-accept-rose-during-greeting-incomplete-video-goes-viral/,200,
